Host Response Time,Host Response Rate,Host Listings Count,Host Total Listings Count,Accommodates,Bathrooms,Bedrooms,Beds,Weekly Price,Monthly Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Availability 30,Availability 60,Availability 90,Availability 365,Number of Reviews,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Calculated host listings count,Reviews per Month,total_words,house_rules_words,days_since_calendar_updated,days_host_since,days_since_last_scraped,days_since_first_review,days_since_last_review,season,host_verified,distance_km,neighbourhood_price,has_weekly_price,has_monthly_price,Property Type_price_encoded,Room Type_price_encoded,Bed Type_price_encoded,total_amenities,amenity_wireless_internet,amenity_internet,amenity_kitchen,amenity_heating,amenity_essentials,amenity_washer,amenity_tv,amenity_hot_tub,amenity_pool,amenity_gym,amenity_cable_tv,amenity_free_parking_on_premises,amenity_pets_allowed,cancellation_price_encoded
1,1.0,1.0,1.0,6,1.0,2.0,5.0,999999.0,999999.0,250.0,40.0,4,17,3,30,2,16,41,127,32,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,4.82,167,154,2,411,1,199,5,1,1,0.983486298943309,50.0,0,0,55.0,72.0,52.0,14,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
24,0.8,1.0,1.0,5,1.0,1.0,1.0,999999.0,999999.0,100.0,30.0,2,20,2,1125,0,0,0,40,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.92,224,0,1,132,1,98,51,1,1,0.47292081368957584,65.0,0,0,55.0,72.0,52.0,16,1,1,1,1,1,1,1,1,0,0,0,0,0,60.0
1,1.0,3.0,3.0,2,1.0,0.0,2.0,410.0,1300.0,0.0,15.0,1,0,2,28,0,0,0,219,13,88.0,9.0,9.0,10.0,10.0,9.0,9.0,2.0,0.53,242,170,1,792,1,734,207,1,1,0.8446385803898304,65.0,1,1,60.0,72.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,1,55.0
1,1.0,2.0,2.0,2,1.0,1.0,1.0,999999.0,999999.0,250.0,20.0,1,0,2,1125,9,18,40,315,171,91.0,9.0,10.0,9.0,9.0,9.0,9.0,2.0,4.34,249,295,1,1553,1,1183,22,1,1,0.7767184110869936,50.0,0,0,55.0,72.0,52.0,16,1,1,1,1,1,1,1,0,0,0,1,0,1,60.0
999,0.0,1.0,1.0,4,2.0,2.0,2.0,999999.0,999999.0,0.0,20.0,1,0,3,52,0,0,3,89,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,274,125,2,1168,1,999,999,1,1,6.0249264373569495,42.5,0,0,38.0,72.0,52.0,29,1,1,1,1,1,1,1,0,1,1,0,0,0,55.0
24,1.0,36.0,36.0,4,1.0,0.0,1.0,350.0,1150.0,150.0,30.0,2,0,2,1125,10,31,59,302,6,70.0,6.0,8.0,9.0,7.0,7.0,8.0,26.0,0.19,234,830,1,1773,1,960,55,1,1,6.165827811692795,42.5,1,1,55.0,72.0,52.0,14,1,1,1,1,1,1,1,0,0,0,0,0,1,55.0
1,1.0,2.0,2.0,2,1.0,0.0,1.0,999999.0,999999.0,200.0,20.0,1,0,2,1125,3,14,36,61,23,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,4.69,410,351,1,247,1,147,8,1,1,0.695848864656176,50.0,0,0,55.0,72.0,52.0,16,1,1,1,1,1,1,0,0,0,0,0,0,0,60.0
1,1.0,10.0,10.0,6,1.0,2.0,2.0,999999.0,999999.0,200.0,30.0,2,9,1,1125,0,0,0,0,46,93.0,9.0,10.0,10.0,10.0,10.0,9.0,10.0,5.7,256,0,1,610,1,242,21,1,1,0.3892949007979924,50.0,0,0,55.0,72.0,52.0,15,1,1,1,1,1,1,0,0,0,0,0,0,0,55.0
1,1.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,2,1125,1,11,25,271,85,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,3.5,249,301,1,768,1,728,2,1,1,7.857357997230868,22.0,0,0,31.0,29.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,2.0,2.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,2,1125,6,20,46,121,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,309,420,1,576,1,999,999,1,1,0.5969726624776889,50.0,0,0,55.0,29.0,52.0,9,1,1,0,1,1,0,0,0,0,0,0,0,1,40.0
999,0.0,1.0,1.0,2,1.0,1.0,2.0,150.0,450.0,0.0,5.0,1,0,1,1125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,62,0,1,537,1,999,999,1,1,5.317728186867979,70.0,1,1,38.0,29.0,52.0,10,1,1,0,1,1,1,0,0,0,0,0,0,1,40.0
999,0.0,4.0,4.0,1,1.5,1.0,1.0,999999.0,999999.0,0.0,20.0,1,0,20,180,0,0,20,295,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,0.0,94,0,1,1647,1,999,999,1,1,0.43707489901281776,50.0,0,0,55.0,29.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,1.0,1.0,2,1.0,1.0,2.0,999999.0,999999.0,150.0,5.0,1,10,1,30,11,35,62,152,2,90.0,9.0,10.0,10.0,10.0,8.0,10.0,1.0,1.2,95,191,1,874,1,50,17,1,1,3.06372065139199,37.0,0,0,31.0,29.0,52.0,11,1,1,1,1,1,1,0,0,0,0,0,0,0,40.0
999,0.0,1.0,1.0,2,1.0,1.0,1.0,500.0,999999.0,0.0,10.0,1,0,2,1125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,151,0,1,860,1,999,999,1,1,0.5608084132029144,65.0,1,0,55.0,29.0,52.0,9,1,1,1,1,1,1,0,0,0,0,0,0,0,40.0
3,0.75,164.0,164.0,8,2.0,4.0,6.0,999999.0,2900.0,200.0,70.0,4,20,2,1125,4,12,32,298,12,76.0,7.0,10.0,7.0,7.0,9.0,8.0,145.0,0.47,400,716,1,933,1,763,69,1,1,0.7498959999520926,65.0,0,1,55.0,72.0,52.0,12,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,1.0,1.0,2,1.0,1.0,1.0,380.0,1300.0,0.0,25.0,1,0,3,1125,4,5,12,283,55,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.99,297,97,2,888,1,830,7,1,1,0.7786500525514072,65.0,1,1,55.0,72.0,52.0,17,1,1,1,1,1,1,1,0,0,0,1,0,0,55.0
3,1.0,2.0,2.0,2,2.0,1.0,1.0,170.0,550.0,0.0,10.0,1,15,2,365,27,46,72,343,33,94.0,10.0,10.0,10.0,10.0,9.0,10.0,2.0,0.59,352,410,2,1732,1,1668,8,1,1,5.723681964430228,20.0,1,1,55.0,29.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,1,0,55.0
24,0.9,3.0,3.0,2,2.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,10,1,1125,12,42,72,73,1,80.0,8.0,8.0,10.0,10.0,6.0,8.0,3.0,0.12,139,110,2,480,1,260,260,1,1,1.6376579631193715,38.0,0,0,55.0,29.0,52.0,10,1,1,1,0,1,1,0,0,0,0,0,0,0,40.0
1,1.0,2.0,2.0,2,1.5,1.0,1.0,429.0,1600.0,300.0,45.0,1,0,2,1125,8,24,45,135,71,95.0,10.0,10.0,9.0,9.0,10.0,10.0,1.0,2.24,282,141,1,1739,1,950,9,1,1,0.8594166359840756,60.0,1,1,55.0,72.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
3,0.75,164.0,164.0,8,1.0,3.0,7.0,999999.0,999999.0,200.0,70.0,4,10,2,1125,0,0,27,298,3,80.0,7.0,8.0,9.0,9.0,10.0,8.0,145.0,0.3,372,716,1,933,1,297,97,1,1,0.532347136608757,50.0,0,0,55.0,72.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,45.0,45.0,4,2.0,2.0,4.0,999999.0,4320.0,300.0,70.0,1,0,5,365,8,25,29,263,9,93.0,10.0,10.0,9.0,9.0,10.0,10.0,11.0,0.21,396,327,2,1283,1,1270,162,1,1,2.55070879716882,89.0,0,1,55.0,72.0,52.0,23,1,1,1,1,1,1,1,0,0,0,1,0,0,60.0
1,1.0,11.0,11.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,68.0,1,0,3,300,9,30,60,335,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,0.0,398,684,1,300,1,999,999,1,1,0.6029906675732055,70.0,0,0,55.0,72.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,1,60.0
1,0.99,13.0,13.0,4,1.0,1.0,2.0,999999.0,999999.0,100.0,35.0,2,40,1,1125,2,9,22,275,72,97.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,4.12,73,0,2,685,1,524,7,1,1,0.7435589585528042,60.0,0,0,55.0,72.0,52.0,22,1,1,1,1,1,1,1,0,0,0,1,0,0,60.0
1,1.0,1.0,1.0,6,1.0,2.0,4.0,999999.0,999999.0,200.0,25.0,2,15,2,60,4,20,40,78,35,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,4.91,431,812,2,1181,1,214,7,1,1,0.3510137206011124,78.0,0,0,49.5,72.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
24,1.0,1.0,1.0,1,1.0,1.0,1.0,999999.0,550.0,86.0,25.0,1,0,4,270,2,32,62,337,42,95.0,9.0,10.0,10.0,10.0,10.0,9.0,1.0,0.88,362,10,1,1663,1,1430,20,1,1,1.061098205675921,65.0,0,1,55.0,29.0,52.0,16,1,1,1,1,1,1,0,0,0,0,0,0,0,60.0
1,0.88,2.0,2.0,3,1.0,1.0,1.0,999999.0,999999.0,96.0,10.0,1,10,1,1125,28,58,88,178,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,153,26,1,347,1,999,999,1,1,5.706714204939108,27.5,0,0,55.0,29.0,52.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0
3,1.0,1.0,1.0,4,1.0,1.0,2.0,999999.0,999999.0,150.0,15.0,2,15,2,1125,0,0,0,90,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,240,0,2,486,1,999,999,1,1,1.4126399365950941,38.0,0,0,55.0,72.0,52.0,17,1,1,0,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,3.0,3.0,6,2.0,2.0,4.0,999999.0,999999.0,200.0,40.0,4,15,3,1125,7,37,67,93,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,0.44,374,216,1,433,1,343,63,1,1,5.41709451408095,70.0,0,0,55.0,72.0,52.0,16,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,2.0,2.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,30.0,1,0,3,1125,12,42,72,347,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,244,0,2,151,1,999,999,1,1,12.340071636227384,37.0,0,0,55.0,72.0,52.0,13,1,1,1,1,1,1,1,0,0,0,0,1,1,40.0
1,1.0,3.0,3.0,5,2.0,1.0,2.0,999999.0,999999.0,100.0,10.0,1,25,2,20,27,57,87,362,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0.0,131,40,1,31,1,999,999,1,1,2.605687661794483,34.0,0,0,50.0,20.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,39.0,39.0,3,1.0,1.0,1.0,999999.0,999999.0,100.0,30.0,3,30,2,1125,20,47,74,349,4,80.0,8.0,8.0,8.0,8.0,7.0,8.0,18.0,1.01,318,821,1,1157,1,119,42,1,1,4.071382044838154,50.0,0,0,49.5,72.0,52.0,13,1,1,1,1,1,1,0,0,0,0,0,0,0,55.0
1,1.0,5.0,5.0,4,2.0,2.0,2.0,999999.0,999999.0,400.0,45.0,3,0,1,1125,10,20,31,75,37,99.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.47,223,0,2,858,1,203,5,1,1,0.6110408147786557,65.0,0,0,55.0,72.0,52.0,23,1,1,1,1,1,1,1,0,0,0,1,0,1,55.0
3,1.0,2.0,2.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,30.0,1,10,1,14,7,14,25,70,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.18,312,0,1,1806,1,167,167,1,1,0.9950107768896763,60.0,0,0,55.0,29.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,4.0,4.0,3,1.0,2.0,2.0,999999.0,999999.0,0.0,15.0,1,0,5,10,2,18,43,43,61,89.0,9.0,9.0,9.0,9.0,10.0,9.0,4.0,4.58,317,134,1,698,1,400,26,1,1,0.8289690877448611,65.0,0,0,55.0,72.0,52.0,21,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,2.0,2.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,5,1,1125,0,6,36,126,22,86.0,9.0,10.0,10.0,9.0,8.0,10.0,2.0,1.78,245,395,1,613,1,371,14,1,1,7.6219605897479115,21.0,0,0,50.0,29.0,52.0,11,1,1,1,0,1,1,1,0,0,0,0,0,0,40.0
999,0.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,15.0,2,15,1,1125,0,0,0,0,3,93.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.19,314,824,2,769,1,463,238,1,1,1.4758777327571972,42.5,0,0,55.0,29.0,52.0,21,1,1,1,1,1,1,1,0,0,0,1,0,0,60.0
24,0.5,38.0,38.0,2,5.0,1.0,1.0,371.0,1484.0,200.0,10.0,1,0,4,1125,0,0,10,10,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.0,0.0,340,434,1,733,1,999,999,1,1,0.3805572989705527,78.0,1,1,55.0,29.0,52.0,19,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
999,0.0,1.0,1.0,6,2.0,3.0,4.0,999999.0,999999.0,500.0,30.0,1,0,5,1125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,220,17,1,2025,1,999,999,1,1,0.0970360112818323,78.0,0,0,55.0,72.0,52.0,14,1,1,1,1,1,1,0,0,0,0,0,1,0,60.0
24,0.88,2.0,2.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,7,1,1125,7,37,67,342,23,90.0,10.0,8.0,10.0,10.0,10.0,9.0,2.0,1.82,124,0,1,1073,1,380,78,1,1,0.9800579296527206,60.0,0,0,49.5,29.0,52.0,13,1,1,1,0,1,1,0,0,0,0,0,0,0,40.0
1,1.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,300.0,25.0,1,5,2,1125,1,6,9,208,15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,3.98,453,324,1,1223,1,113,48,1,1,1.0695989871683382,60.0,0,0,38.0,72.0,52.0,20,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,40.0,40.0,4,1.0,1.0,1.0,999999.0,999999.0,500.0,70.0,2,10,3,1125,18,19,49,324,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,37.0,0.73,63,292,2,779,1,41,41,1,1,1.5228519843367059,60.0,0,0,55.0,72.0,52.0,13,1,1,1,1,0,1,1,0,0,0,0,0,0,60.0
1,1.0,3.0,3.0,2,2.0,1.0,1.0,200.0,999999.0,0.0,5.0,1,15,1,1125,9,20,43,193,120,94.0,9.0,10.0,10.0,10.0,10.0,9.0,3.0,5.01,237,170,1,729,1,718,7,1,1,0.8752891798084872,65.0,1,0,31.0,29.0,52.0,14,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,2.0,2.0,4,1.0,2.0,2.0,999999.0,999999.0,0.0,25.0,3,12,4,15,4,24,33,33,20,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,5.26,373,571,1,259,1,114,9,1,1,3.0801816263795114,60.0,0,0,55.0,72.0,52.0,20,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,15.0,15.0,4,1.0,1.0,1.0,999999.0,999999.0,150.0,50.0,2,0,6,1125,6,6,33,308,17,91.0,9.0,9.0,9.0,9.0,10.0,9.0,15.0,0.66,272,279,1,1280,1,778,40,1,1,1.9482220843433813,100.0,0,0,55.0,72.0,52.0,18,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
3,1.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,10,1,1125,20,50,80,355,6,80.0,9.0,8.0,9.0,9.0,9.0,9.0,1.0,0.63,61,0,1,477,1,286,130,1,1,0.5239217724802965,65.0,0,0,55.0,29.0,52.0,14,1,1,1,1,1,1,0,0,0,0,0,0,1,55.0
1,1.0,2.0,2.0,2,1.0,1.0,1.0,999999.0,999999.0,90.0,20.0,2,0,3,28,1,11,35,310,56,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,3.01,291,444,2,568,1,559,36,1,1,1.184839640618833,50.0,0,0,55.0,72.0,52.0,20,1,1,1,1,1,1,1,1,0,0,0,0,0,55.0
1,1.0,5.0,5.0,11,1.0,2.0,7.0,999999.0,999999.0,0.0,30.0,2,5,1,65,2,10,19,201,187,91.0,9.0,8.0,10.0,10.0,9.0,9.0,5.0,8.53,399,809,2,811,1,658,8,1,1,1.8142246670569415,26.0,0,0,31.0,72.0,52.0,26,1,1,1,1,1,1,1,0,1,0,0,1,0,60.0
1,1.0,6.0,6.0,6,3.0,3.0,4.0,999999.0,999999.0,350.0,65.0,1,0,3,365,14,36,61,317,26,92.0,9.0,9.0,10.0,10.0,10.0,9.0,6.0,0.72,241,521,1,2048,1,1087,4,1,1,1.1566531404443,65.0,0,0,55.0,72.0,52.0,16,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
3,1.0,2.0,2.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,2,1125,7,37,67,342,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.05,215,59,1,1436,1,565,565,1,1,0.6045462984861891,65.0,0,0,55.0,29.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,1,40.0
24,0.69,2.0,2.0,3,1.0,1.0,2.0,999999.0,999999.0,0.0,15.0,1,15,1,1125,13,43,73,348,8,78.0,8.0,8.0,10.0,10.0,9.0,8.0,2.0,0.63,193,36,1,716,1,382,278,1,1,4.742091093048547,30.0,0,0,55.0,72.0,52.0,13,1,1,1,1,1,1,1,0,0,0,0,0,1,40.0
1,1.0,9.0,9.0,2,1.0,0.0,2.0,999999.0,999999.0,0.0,30.0,1,0,5,1125,9,25,34,195,14,91.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,1.13,221,167,2,476,1,373,9,1,1,3.353438987227658,25.0,0,0,42.5,72.0,52.0,19,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
3,1.0,1.0,1.0,1,1.0,1.0,1.0,175.0,450.0,0.0,10.0,1,10,5,1125,23,53,83,358,3,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,0.17,322,148,1,1683,1,542,121,1,1,5.860142799478878,20.0,1,1,38.0,29.0,52.0,8,1,1,1,1,0,1,1,0,0,0,0,0,0,40.0
1,1.0,9.0,9.0,4,2.0,2.0,3.0,600.0,1500.0,150.0,30.0,2,20,2,120,10,19,27,285,110,90.0,9.0,9.0,10.0,10.0,9.0,9.0,4.0,1.56,347,651,1,2266,1,2109,76,1,1,2.364686152724894,65.0,1,1,55.0,72.0,52.0,12,0,1,1,1,0,1,1,0,0,0,1,1,0,40.0
3,1.0,1.0,1.0,2,3.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,30,60,90,365,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,43,0,1,235,1,999,999,1,1,4.317271028317522,33.5,0,0,55.0,20.0,52.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0
1,1.0,1.0,1.0,4,1.0,1.0,3.0,999999.0,999999.0,150.0,35.0,2,15,2,10,12,33,54,320,20,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,3.59,317,148,1,1146,1,167,3,1,1,2.14765192982192,50.0,0,0,60.0,72.0,52.0,22,1,1,1,1,1,0,0,0,0,0,0,0,0,55.0
1,1.0,7.0,7.0,2,1.0,1.0,2.0,275.0,800.0,0.0,10.0,1,0,1,14,6,28,56,101,62,94.0,9.0,9.0,10.0,10.0,10.0,9.0,7.0,1.78,364,62,1,1665,1,1043,152,1,1,1.4862226353400236,38.0,1,1,31.0,20.0,52.0,12,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,3.0,3.0,2,1.0,1.0,2.0,999999.0,999999.0,100.0,15.0,1,0,2,1125,11,41,71,346,71,98.0,10.0,10.0,10.0,10.0,9.0,10.0,3.0,3.69,253,75,1,1180,1,577,7,1,1,6.154291852018112,59.5,0,0,55.0,72.0,52.0,18,1,1,1,1,1,0,1,0,0,0,0,0,0,55.0
1,1.0,12.0,12.0,8,5.0,4.0,4.0,999999.0,999999.0,500.0,60.0,8,0,2,30,28,58,88,363,22,88.0,9.0,8.0,9.0,9.0,8.0,9.0,12.0,0.6,300,824,1,1535,1,1098,200,1,1,2.629140227727858,35.0,0,0,55.0,72.0,52.0,16,1,1,1,1,0,1,1,0,1,1,0,1,0,60.0
1,1.0,1.0,1.0,4,1.0,3.0,2.0,999999.0,999999.0,200.0,15.0,3,15,2,7,12,36,66,67,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.88,280,654,2,956,1,64,21,1,1,3.714975570843252,38.0,0,0,55.0,72.0,52.0,19,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,1.0,1.0,5,2.5,2.0,2.0,999999.0,999999.0,200.0,36.0,4,15,2,1125,4,14,33,119,25,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,4.29,374,747,1,186,1,175,4,1,1,0.37836969031932394,70.0,0,0,55.0,72.0,52.0,16,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,11.0,11.0,3,4.5,1.0,2.0,999999.0,999999.0,0.0,10.0,2,10,1,1125,5,5,5,42,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.16,261,0,2,1335,1,182,182,1,1,0.6091748276701556,65.0,0,0,55.0,29.0,52.0,25,1,1,1,1,1,1,1,0,0,0,1,0,1,60.0
3,0.75,164.0,164.0,6,1.0,2.0,4.0,999999.0,999999.0,200.0,60.0,1,0,2,1125,11,30,30,290,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,145.0,0.0,318,716,1,933,1,999,999,1,1,0.46948099084570144,78.0,0,0,55.0,72.0,52.0,10,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,13.0,13.0,6,2.0,2.0,5.0,999999.0,999999.0,200.0,30.0,1,0,3,365,4,16,38,202,36,97.0,10.0,10.0,10.0,10.0,10.0,10.0,13.0,2.85,347,355,1,1701,1,379,22,1,1,0.7929889159581239,70.0,0,0,55.0,72.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,1,40.0
1,1.0,1.0,1.0,2,2.0,1.0,1.0,999999.0,999999.0,100.0,10.0,1,12,2,1125,1,25,55,234,9,93.0,10.0,9.0,10.0,10.0,9.0,10.0,1.0,3.46,254,0,2,725,1,78,6,1,1,2.4981334925855267,26.0,0,0,38.0,29.0,52.0,11,1,1,1,1,1,1,0,0,0,0,0,1,0,55.0
1,1.0,11.0,11.0,5,1.0,2.0,3.0,375.0,850.0,150.0,25.0,2,10,3,60,6,32,51,323,66,92.0,9.0,9.0,10.0,10.0,10.0,9.0,8.0,2.19,278,19,2,2120,1,903,6,1,1,0.8877205938327759,50.0,1,1,55.0,72.0,52.0,19,1,1,1,1,1,1,1,0,0,0,0,0,1,55.0
1,1.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,30,60,90,180,1,100.0,10.0,10.0,10.0,10.0,6.0,10.0,1.0,0.71,77,0,1,75,1,42,42,1,1,8.040262437697189,57.5,0,0,55.0,29.0,52.0,8,1,1,0,1,1,0,1,0,0,0,0,0,0,40.0
1,0.94,51.0,51.0,3,1.0,1.0,1.0,445.0,1620.0,200.0,32.0,2,11,4,365,9,21,51,326,16,80.0,8.0,9.0,9.0,9.0,10.0,8.0,51.0,0.61,114,146,1,1972,1,783,56,1,1,0.7385450004864483,60.0,1,1,55.0,72.0,52.0,18,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,1.0,1.0,1,1.0,1.0,1.0,999999.0,999999.0,70.0,10.0,1,0,3,1125,5,15,41,316,80,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.62,82,0,1,1050,1,916,20,1,1,1.5333600627032957,50.0,0,0,55.0,29.0,52.0,8,1,1,0,1,1,0,1,0,0,0,0,0,0,60.0
48,0.2,1.0,1.0,2,1.0,1.0,1.0,120.0,365.0,365.0,10.0,1,8,6,30,0,6,36,311,3,100.0,9.0,9.0,10.0,9.0,10.0,9.0,1.0,0.05,389,220,1,2513,1,1716,632,1,1,0.8451129650179388,50.0,1,1,55.0,29.0,52.0,8,1,1,1,1,0,1,0,0,0,0,0,0,0,60.0
3,1.0,1.0,1.0,2,1.0,1.0,1.0,135.0,450.0,0.0,10.0,1,0,1,1125,13,13,37,37,60,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,3.71,309,78,1,503,1,485,21,1,1,7.494017080233089,20.0,1,1,55.0,29.0,52.0,7,1,1,0,0,1,0,1,0,0,0,0,1,0,55.0
24,0.9,2.0,2.0,1,1.5,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,3,10,35,65,65,13,94.0,9.0,9.0,10.0,10.0,10.0,9.0,2.0,0.88,314,365,1,1015,1,444,4,1,1,0.806868333213833,65.0,0,0,55.0,20.0,52.0,10,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,800.0,0.0,30.0,1,0,5,31,0,0,0,0,2,80.0,10.0,9.0,10.0,10.0,9.0,8.0,1.0,0.25,45,0,1,668,1,242,222,1,1,0.7000474007384825,50.0,0,1,55.0,72.0,52.0,6,1,1,1,0,1,1,1,0,0,0,0,0,1,60.0
1,1.0,1.0,1.0,4,1.5,1.0,2.0,999999.0,999999.0,0.0,15.0,2,15,2,1125,10,40,70,345,1,80.0,8.0,8.0,10.0,10.0,10.0,6.0,1.0,1.0,247,434,1,37,1,7,7,1,1,0.42488522975427345,65.0,0,0,55.0,72.0,52.0,18,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
3,1.0,4.0,4.0,4,1.0,1.0,1.0,999999.0,999999.0,0.0,30.0,2,10,6,1125,20,38,58,299,71,87.0,9.0,9.0,10.0,9.0,9.0,9.0,4.0,1.42,129,102,1,1536,1,1496,310,1,1,1.0112968549852064,50.0,0,0,55.0,72.0,52.0,8,1,1,1,1,1,0,1,0,0,0,0,0,0,40.0
